Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Sales,Profit,Profit_Margin(%),Days_to_ship
2670,US-2012-139759,2012-08-25,2012-08-30,Standard Class,NL-18310,Nancy Lomonaco,Home Office,United States,Los Angeles,California,90045,West,OFF-AP-10002765,Office Supplies,Appliances,105.96,29.6688,28.000000000000004,5
2671,CA-2011-126403,2011-09-09,2011-12-09,Second Class,RR-19525,Rick Reed,Corporate,United States,Lowell,Massachusetts,1852,East,OFF-PA-10001144,Office Supplies,Paper,166.44,79.8912,48.0,91
2672,CA-2011-126403,2011-09-09,2011-12-09,Second Class,RR-19525,Rick Reed,Corporate,United States,Lowell,Massachusetts,1852,East,FUR-CH-10003761,Furniture,Chairs,785.88,212.1876,27.0,91
2673,CA-2011-126403,2011-09-09,2011-12-09,Second Class,RR-19525,Rick Reed,Corporate,United States,Lowell,Massachusetts,1852,East,OFF-PA-10004665,Office Supplies,Paper,26.2,12.838,49.0,91
2674,CA-2011-126403,2011-09-09,2011-12-09,Second Class,RR-19525,Rick Reed,Corporate,United States,Lowell,Massachusetts,1852,East,OFF-ST-10000078,Office Supplies,Storage,1325.85,238.653,18.0,91
2675,CA-2014-136875,2014-04-12,2014-04-12,Same Day,TC-21295,Toby Carlisle,Consumer,United States,San Diego,California,92024,West,OFF-PA-10000357,Office Supplies,Paper,166.44,79.8912,48.0,0
2678,US-2011-160780,2011-06-21,2011-06-21,Same Day,SV-20785,Stewart Visinsky,Consumer,United States,Pueblo,Colorado,81001,West,OFF-BI-10001116,Office Supplies,Binders,11.088,8.1312,73.33333333333334,0
2679,US-2011-160780,2011-06-21,2011-06-21,Same Day,SV-20785,Stewart Visinsky,Consumer,United States,Pueblo,Colorado,81001,West,OFF-BI-10002931,Office Supplies,Binders,25.164,16.776,66.66666666666666,0
2680,CA-2014-127026,2014-01-22,2014-01-28,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,49201,Central,OFF-BI-10000546,Office Supplies,Binders,14.4,7.056,49.0,6
2681,CA-2014-127026,2014-01-22,2014-01-28,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,49201,Central,TEC-AC-10002049,Technology,Accessories,619.95,111.591,17.999999999999996,6
2682,CA-2014-127026,2014-01-22,2014-01-28,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,49201,Central,OFF-BI-10001196,Office Supplies,Binders,89.52,42.0744,47.0,6
2683,CA-2014-127026,2014-01-22,2014-01-28,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,49201,Central,TEC-MA-10002981,Technology,Machines,350.973,152.0883,43.333333333333336,6
2684,CA-2014-127026,2014-01-22,2014-01-28,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,49201,Central,TEC-PH-10003601,Technology,Phones,164.99,49.497,30.0,6
2685,CA-2014-137085,2014-06-30,2014-07-07,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10000632,Office Supplies,Binders,312.552,101.5794,32.5,7
2686,CA-2013-133123,2013-07-09,2013-12-09,Standard Class,KB-16315,Karl Braun,Consumer,United States,Thomasville,North Carolina,27360,South,OFF-EN-10003055,Office Supplies,Envelopes,95.952,29.985,31.25,153
2687,CA-2013-133123,2013-07-09,2013-12-09,Standard Class,KB-16315,Karl Braun,Consumer,United States,Thomasville,North Carolina,27360,South,OFF-BI-10001031,Office Supplies,Binders,3.204,2.4564,76.66666666666666,153
2688,US-2013-128195,2013-05-08,2013-06-08,First Class,RA-19285,Ralph Arnett,Consumer,United States,Peoria,Illinois,61604,Central,OFF-BI-10002003,Office Supplies,Binders,3.98,6.567,165.0,31
2691,CA-2014-156412,2014-05-12,2014-09-12,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004364,Office Supplies,Binders,5.346,4.455,83.33333333333334,123
2694,CA-2013-138079,2013-01-22,2013-01-28,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Seattle,Washington,98115,West,FUR-FU-10001475,Furniture,Furnishings,109.9,37.366,34.0,6
2695,CA-2011-143182,2011-10-15,2011-10-20,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Hialeah,Florida,33012,South,FUR-FU-10004270,Furniture,Furnishings,15.384,4.0383,26.249999999999996,5
2696,CA-2013-161662,2013-07-02,2013-09-02,First Class,BE-11410,Bobby Elias,Consumer,United States,Lancaster,Ohio,43130,East,OFF-PA-10003465,Office Supplies,Paper,30.352,10.6232,35.0,62
2697,CA-2011-145317,2011-03-18,2011-03-23,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,TEC-MA-10003626,Technology,Machines,821.3,16.426,2.0,5
2698,CA-2011-145317,2011-03-18,2011-03-23,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,TEC-MA-10002412,Technology,Machines,22638.48,1811.0784,8.0,5
2699,CA-2011-145317,2011-03-18,2011-03-23,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,OFF-PA-10001804,Office Supplies,Paper,21.376,7.4816,35.0,5
2700,CA-2011-145317,2011-03-18,2011-03-23,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,OFF-AR-10003183,Office Supplies,Art,8.016,1.002,12.5,5
2701,CA-2011-145317,2011-03-18,2011-03-23,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,FUR-FU-10004270,Furniture,Furnishings,30.768,8.0766,26.249999999999996,5
2702,CA-2011-145317,2011-03-18,2011-03-23,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,OFF-FA-10003112,Office Supplies,Fasteners,18.936,5.9175,31.25,5
2703,CA-2011-145317,2011-03-18,2011-03-23,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,FUR-FU-10001986,Furniture,Furnishings,122.352,15.294,12.5,5
2704,CA-2011-143413,2011-05-24,2011-05-30,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Baltimore,Maryland,21215,East,OFF-PA-10002319,Office Supplies,Paper,116.28,56.9772,49.00000000000001,6
2706,CA-2014-155873,2014-06-17,2014-06-22,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,88220,West,OFF-SU-10001165,Office Supplies,Supplies,16.68,4.3368,26.0,5
2707,CA-2014-155873,2014-06-17,2014-06-22,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,88220,West,OFF-PA-10001246,Office Supplies,Paper,19.44,9.3312,48.00000000000001,5
2708,CA-2014-155873,2014-06-17,2014-06-22,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,88220,West,OFF-PA-10001815,Office Supplies,Paper,192.16,92.2368,48.00000000000001,5
2709,CA-2012-121797,2012-01-30,2012-06-02,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Los Angeles,California,90049,West,FUR-FU-10001876,Furniture,Furnishings,227.36,81.8496,35.99999999999999,124
2710,CA-2012-121797,2012-01-30,2012-06-02,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Los Angeles,California,90049,West,TEC-MA-10000488,Technology,Machines,1919.976,215.9973,11.249999999999998,124
2711,US-2012-120572,2012-11-12,2012-12-15,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Jacksonville,Florida,32216,South,OFF-BI-10001098,Office Supplies,Binders,12.828,8.9796,70.0,33
2712,CA-2014-132430,2014-10-10,2014-12-10,First Class,CP-12085,Cathy Prescott,Corporate,United States,Lakewood,Ohio,44107,East,FUR-FU-10003577,Furniture,Furnishings,45.888,9.1776,20.0,61
2714,CA-2011-110100,2011-04-25,2011-04-29,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Wilmington,North Carolina,28403,South,TEC-PH-10004531,Technology,Phones,302.376,37.797,12.5,4
2715,CA-2012-103723,2012-01-12,2012-06-12,Standard Class,BT-11305,Beth Thompson,Home Office,United States,Seattle,Washington,98105,West,OFF-AR-10003251,Office Supplies,Art,13.9,5.56,40.0,152
2716,CA-2011-127187,2011-04-12,2011-08-12,Standard Class,CP-12085,Cathy Prescott,Corporate,United States,New York City,New York,10024,East,TEC-PH-10000673,Technology,Phones,129.98,62.3904,48.00000000000001,122
2718,CA-2011-100006,2011-07-09,2011-09-13,Standard Class,DK-13375,Dennis Kane,Consumer,United States,New York City,New York,10024,East,TEC-PH-10002075,Technology,Phones,377.97,109.6113,28.999999999999996,66
2719,CA-2014-144827,2014-12-22,2014-12-28,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Costa Mesa,California,92627,West,OFF-ST-10004340,Office Supplies,Storage,124.36,33.5772,26.999999999999996,6
2720,CA-2011-110030,2011-06-12,2011-08-12,Second Class,LF-17185,Luke Foster,Consumer,United States,Houston,Texas,77095,Central,FUR-FU-10002759,Furniture,Furnishings,23.976,14.3856,60.0,61
2721,CA-2011-121286,2011-04-11,2011-08-11,Second Class,ON-18715,Odella Nelson,Corporate,United States,Cary,North Carolina,27511,South,OFF-FA-10000585,Office Supplies,Fasteners,8.376,2.7222,32.5,122
2722,CA-2011-121286,2011-04-11,2011-08-11,Second Class,ON-18715,Odella Nelson,Corporate,United States,Cary,North Carolina,27511,South,OFF-AP-10004859,Office Supplies,Appliances,58.24,5.096,8.75,122
2723,CA-2013-164735,2013-04-15,2013-04-20,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Alexandria,Virginia,22304,South,OFF-ST-10001558,Office Supplies,Storage,81.2,12.18,15.0,5
2724,CA-2011-153479,2011-04-10,2011-08-10,Standard Class,DF-13135,David Flashing,Consumer,United States,Vallejo,California,94591,West,OFF-LA-10004689,Office Supplies,Labels,14.45,6.7915,47.0,122
2725,CA-2011-153479,2011-04-10,2011-08-10,Standard Class,DF-13135,David Flashing,Consumer,United States,Vallejo,California,94591,West,OFF-BI-10002867,Office Supplies,Binders,95.648,31.0856,32.5,122
2726,CA-2014-149888,2014-08-11,2014-11-14,Standard Class,EP-13915,Emily Phan,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10003811,Technology,Phones,359.97,71.994,20.0,95
2727,CA-2014-149888,2014-08-11,2014-11-14,Standard Class,EP-13915,Emily Phan,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-TA-10000849,Furniture,Tables,350.352,140.1408,40.00000000000001,95
2728,CA-2014-119193,2014-12-23,2014-12-25,First Class,SK-19990,Sally Knutson,Consumer,United States,Toledo,Ohio,43615,East,OFF-BI-10000848,Office Supplies,Binders,1.641,1.3128,80.0,2
2729,CA-2014-119193,2014-12-23,2014-12-25,First Class,SK-19990,Sally Knutson,Consumer,United States,Toledo,Ohio,43615,East,TEC-PH-10003072,Technology,Phones,629.958,94.4937,15.000000000000002,2
2730,CA-2014-104801,2014-02-14,2014-02-20,Standard Class,FH-14350,Fred Harton,Consumer,United States,Seattle,Washington,98105,West,OFF-AR-10001547,Office Supplies,Art,6.63,1.7901,27.0,6
2731,CA-2014-104801,2014-02-14,2014-02-20,Standard Class,FH-14350,Fred Harton,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10001838,Technology,Accessories,799.96,343.9828,43.0,6
2732,CA-2014-104801,2014-02-14,2014-02-20,Standard Class,FH-14350,Fred Harton,Consumer,United States,Seattle,Washington,98105,West,FUR-FU-10004017,Furniture,Furnishings,107.53,21.506,20.0,6
2733,CA-2011-107594,2011-02-07,2011-06-07,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Plainfield,New Jersey,7060,East,TEC-PH-10002923,Technology,Phones,73.98,19.9746,26.999999999999996,120
2734,CA-2011-107594,2011-02-07,2011-06-07,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Plainfield,New Jersey,7060,East,OFF-AR-10000716,Office Supplies,Art,5.58,2.1762,39.0,120
2735,CA-2012-129770,2012-02-21,2012-02-23,Second Class,JE-15715,Joe Elijah,Consumer,United States,Las Cruces,New Mexico,88001,West,OFF-PA-10000249,Office Supplies,Paper,49.12,23.0864,47.0,2
2736,CA-2012-115798,2012-11-13,2012-11-19,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Newark,Delaware,19711,East,TEC-PH-10003691,Technology,Phones,377.97,94.4925,25.0,6
2737,CA-2012-115798,2012-11-13,2012-11-19,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Newark,Delaware,19711,East,OFF-PA-10001560,Office Supplies,Paper,42.28,19.8716,47.0,6
2738,CA-2012-115798,2012-11-13,2012-11-19,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Newark,Delaware,19711,East,FUR-BO-10004467,Furniture,Bookcases,299.97,56.9943,19.0,6
2739,CA-2012-115798,2012-11-13,2012-11-19,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Newark,Delaware,19711,East,TEC-PH-10001819,Technology,Phones,89.98,43.1904,47.99999999999999,6
2740,CA-2014-122707,2014-04-17,2014-04-19,First Class,EB-13750,Edward Becker,Corporate,United States,Hoover,Alabama,35244,South,OFF-SU-10000157,Office Supplies,Supplies,477.24,9.5448,2.0,2
2741,CA-2014-122707,2014-04-17,2014-04-19,First Class,EB-13750,Edward Becker,Corporate,United States,Hoover,Alabama,35244,South,TEC-AC-10004227,Technology,Accessories,25.98,1.5588,6.0,2
2742,CA-2013-165015,2013-02-25,2013-02-27,Second Class,BD-11725,Bruce Degenhardt,Consumer,United States,Newark,Ohio,43055,East,OFF-EN-10003134,Office Supplies,Envelopes,46.72,17.52,37.5,2
2743,CA-2011-149244,2011-04-11,2011-08-11,Standard Class,MS-17530,MaryBeth Skach,Consumer,United States,San Diego,California,92037,West,FUR-FU-10004671,Furniture,Furnishings,35.34,13.4292,37.99999999999999,122
2744,CA-2012-140144,2012-06-20,2012-06-25,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,San Francisco,California,94122,West,FUR-FU-10002253,Furniture,Furnishings,257.64,100.4796,39.0,5
2745,CA-2012-140144,2012-06-20,2012-06-25,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,San Francisco,California,94122,West,TEC-PH-10002726,Technology,Phones,125.976,47.241,37.5,5
2746,CA-2014-163321,2014-08-08,2014-12-08,Second Class,FM-14380,Fred McMath,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-AC-10004571,Technology,Accessories,79.992,21.9978,27.500000000000004,122
2748,US-2012-165449,2012-11-22,2012-11-26,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Frisco,Texas,75034,Central,TEC-AC-10004127,Technology,Accessories,27.168,1.3584,5.0,4
2749,CA-2012-110247,2012-04-12,2012-08-12,Standard Class,RH-19555,Ritsa Hightower,Consumer,United States,Tallahassee,Florida,32303,South,OFF-BI-10001553,Office Supplies,Binders,8.226,6.0324,73.33333333333333,122
2751,CA-2011-154669,2011-08-08,2011-11-08,Second Class,TM-21010,Tamara Manning,Consumer,United States,Vacaville,California,95687,West,OFF-ST-10000532,Office Supplies,Storage,423.28,110.0528,26.0,92
2752,CA-2011-158029,2011-05-26,2011-05-30,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Los Angeles,California,90008,West,FUR-CH-10000988,Furniture,Chairs,225.296,22.5296,10.0,4
2753,CA-2012-155306,2012-04-17,2012-04-21,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10003251,Office Supplies,Art,5.56,2.224,40.00000000000001,4
2754,CA-2012-155306,2012-04-17,2012-04-21,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94122,West,TEC-AC-10003174,Technology,Accessories,323.37,129.348,40.0,4
2755,CA-2012-155306,2012-04-17,2012-04-21,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10002310,Technology,Phones,783.96,68.5965,8.75,4
2756,CA-2012-155306,2012-04-17,2012-04-21,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10002651,Office Supplies,Appliances,1447.65,419.8185,28.999999999999996,4
2757,CA-2012-155306,2012-04-17,2012-04-21,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10001184,Office Supplies,Paper,11.96,5.8604,49.0,4
2761,CA-2011-129574,2011-05-26,2011-05-29,First Class,Dp-13240,Dean percer,Home Office,United States,Murray,Utah,84107,West,OFF-PA-10002893,Office Supplies,Paper,48.4,23.232,48.0,3
2762,CA-2014-126536,2014-10-13,2014-10-15,First Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94110,West,TEC-AC-10003709,Technology,Accessories,0.99,0.4356,44.0,2
2763,CA-2014-126536,2014-10-13,2014-10-15,First Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10001191,Office Supplies,Binders,101.84,36.917,36.25,2
2764,CA-2014-165757,2014-06-23,2014-06-29,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003166,Office Supplies,Binders,10.332,7.5768,73.33333333333333,6
2765,CA-2014-165757,2014-06-23,2014-06-29,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003982,Office Supplies,Binders,31.155,23.8855,76.66666666666666,6
2766,CA-2014-165757,2014-06-23,2014-06-29,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10004835,Office Supplies,Storage,8.928,0.6696,7.499999999999998,6
2767,CA-2014-167752,2014-01-16,2014-01-19,First Class,RW-19690,Robert Waldorf,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10000159,Office Supplies,Appliances,34.384,3.8682,11.249999999999998,3
2768,CA-2014-167752,2014-01-16,2014-01-19,First Class,RW-19690,Robert Waldorf,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10002945,Office Supplies,Appliances,1924.16,312.676,16.249999999999996,3
2769,US-2012-122140,2012-02-04,2012-07-04,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Dallas,Texas,75220,Central,OFF-AP-10001242,Office Supplies,Appliances,32.192,80.48,250.0,151
2770,US-2012-122140,2012-02-04,2012-07-04,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Dallas,Texas,75220,Central,TEC-AC-10003038,Technology,Accessories,50.12,0.6265,1.25,151
2771,US-2012-122140,2012-02-04,2012-07-04,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Dallas,Texas,75220,Central,TEC-AC-10003289,Technology,Accessories,47.976,1.7991,3.75,151
2772,CA-2013-163986,2013-04-09,2013-11-09,Standard Class,JJ-15445,Jennifer Jackson,Consumer,United States,Waukesha,Wisconsin,53186,Central,OFF-ST-10000918,Office Supplies,Storage,54.5,14.17,26.0,214
2773,CA-2014-158967,2014-11-12,2014-12-13,First Class,BT-11680,Brian Thompson,Consumer,United States,Fort Lauderdale,Florida,33311,South,FUR-FU-10001940,Furniture,Furnishings,19.104,5.7312,30.000000000000004,31
2774,CA-2013-131576,2013-11-23,2013-11-27,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Detroit,Michigan,48205,Central,OFF-BI-10002852,Office Supplies,Binders,49.44,24.2256,49.00000000000001,4
2776,CA-2013-144729,2013-10-22,2013-10-26,Standard Class,JE-15745,Joel Eaton,Consumer,United States,San Diego,California,92037,West,OFF-ST-10004804,Office Supplies,Storage,154.44,1.5444,1.0,4
2777,CA-2012-127019,2012-12-21,2012-12-25,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Colorado Springs,Colorado,80906,West,OFF-AP-10003971,Office Supplies,Appliances,60.984,4.5738,7.5,4
2778,CA-2012-138534,2012-07-17,2012-07-19,Second Class,JM-15535,Jessica Myrick,Consumer,United States,Bakersfield,California,93309,West,FUR-BO-10003159,Furniture,Bookcases,195.466,13.7976,7.0588235294117645,2
2779,CA-2014-108322,2014-01-05,2014-06-05,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Pompano Beach,Florida,33068,South,FUR-FU-10001935,Furniture,Furnishings,23.68,6.216,26.25,151
2780,CA-2014-108322,2014-01-05,2014-06-05,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Pompano Beach,Florida,33068,South,TEC-AC-10003433,Technology,Accessories,2.376,0.7425,31.250000000000007,151
